gameId,gameName,candidateTitle,candidateSource,matchScore,matched,reasons,type,reviewFlag,label
2066,Ultimate Marvel vs. Capcom 3,Ultimate Marvel vs. Capcom 3,Hydra Library (FitGirl Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|sequel number matches|platform info present|ml probability 0.95,top_candidate,,
8352,The Unfinished Swan,The Unfinished Swan,Hydra Library (FitGirl Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.90,top_candidate,,
1377,Spec Ops: The Line,Spec Ops: The Line (v1.0.6890.0 + All DLCs + MULTi7) – [DODI Repack],Hydra Library (DODI Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.90,top_candidate,,
544,The Darkness II,"The Darkness II: Limited Edition (MULTi7) [FitGirl Repack, Selective Download - from 4.4 GB]",Hydra Library (FitGirl Repacks),140,true,exact phrase in title|title contains game name|strong title match|very high word match ratio|all main keywords present|sequel number matches|edition variant|ml probability 0.95,top_candidate,,
3750,Quantum Break,Quantum Break: Steam Edition – v1.0.126.0307,Hydra Library (FitGirl Repacks),120,true,exact phrase in title|title contains game name|strong title match|very high word match ratio|all main keywords present|edition variant|platform info present|ml probability 0.91,top_candidate,,
96,Need for Speed: Underground,Need for Speed Underground – Definitive Edition - [DODI Repack],Hydra Library (DODI Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|edition variant|ml probability 0.96,top_candidate,,
8187,Just Cause 3,Just Cause 3 Free Download (v1.0.5),Hydra Library (SteamRip),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|sequel number matches|ml probability 0.94,top_candidate,,
122120,The Dark Pictures Anthology: Little Hope,The Dark Pictures Anthology: Little Hope (DLC + Multiplayer + Multi13) - [DODI Repack],Hydra Library (DODI Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.90,top_candidate,,
105049,Remnant: From the Ashes,Remnant: From the Ashes (Subject 2923 update - v.248 020 - u241779 + DLCs + MULTi8) - [DODI Repack],Hydra Library (DODI Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.90,top_candidate,,
96209,FIFA 19,"FIFA 19 (Update 4 + Latest Squad + MULTi18 + CrackFix) - [DODI Repack , Selective download from 28.9 GB]",Hydra Library (DODI Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|sequel number matches|ml probability 0.94,top_candidate,,
51525,Batman: The Enemy Within,Batman The Enemy Within - Complete Season (MULTi9) -[DODI Repack],Hydra Library (DODI Repacks),80,true,exact phrase in title|title contains game name|strong title match|very high word match ratio|all main keywords present|hydra extra tokens (season)|ml probability 0.47,top_candidate,,
9066,Cities: Skylines,Cities: Skylines Free Download (v1.20.1-f1),Hydra Library (SteamRip),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.90,top_candidate,,
18366,Sniper Elite 4,Sniper Elite 4: Deluxe Edition [v1.5.0 + All DLCs + Dedicated Server] - [DODI Repack],Hydra Library (DODI Repacks),140,true,exact phrase in title|title contains game name|strong title match|very high word match ratio|all main keywords present|sequel number matches|edition variant|ml probability 0.95,top_candidate,,
18857,Ruiner,RUINER v1.06,Hydra Library (fitgirl),145,false,exact name match|exact phrase in title|title contains game name|single-word partial match|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.09,broad_candidate,,1
13182,Far Cry: Primal,Far Cry Primal Free Download (v1.3.3),Hydra Library (SteamRip),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.90,top_candidate,,
3150,LEGO Harry Potter: Years 5-7,Lego Harry Potter Years 5-7 Build 14062016,Hydra Library (OnlineFix),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|sequel number matches|ml probability 0.94,top_candidate,,
12482,Layers of Fear,"Layers of Fear: Deluxe Edition (v1.6.1 rb114632 + Bonus Content, MULTi13) [FitGirl Repack, Selective Download - from 12.8 GB]",Hydra Library (FitGirl Repacks),115,true,exact phrase in title|title contains game name|strong title match|very high word match ratio|all main keywords present|edition variant|ml probability 0.89,top_candidate,,
140617,The Dark Pictures Anthology: House of Ashes,"The Dark Pictures Anthology: House of Ashes (+ DLC + Multiplayer, MULTi13) [FitGirl Repack, Selective Download - from 15.9 GB]",Hydra Library (FitGirl Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.90,top_candidate,,
19531,Prey,Prey: Digital Deluxe Edition (DLCs + Mooncrash + MULTi11) (From 23.7 GB) – [DODI Repack],Hydra Library (dodi),135,false,exact name match|exact phrase in title|title contains game name|single-word partial match|strong title match|very high word match ratio|all main keywords present|edition variant|ml probability 0.13,broad_candidate,,1
19531,Prey,Prey [v1.07 + Mooncrash DLC] - DODI Repack],Hydra Library (dodi),125,false,exact name match|exact phrase in title|title contains game name|single-word partial match|strong title match|very high word match ratio|all main keywords present|ml probability 0.05,broad_candidate,,1
514,F.E.A.R. 3,F.E.A.R. 3 – v16.00.20.1060,Hydra Library (FitGirl Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|sequel number matches|ml probability 0.97,top_candidate,,
324,Age of Mythology,Age of Mythology: Retold - Premium Edition (v100.18.9036.0 + All DLCs + Bonus Content + MULTi25) (From 11 GB) [DODI Repack],Hydra Library (DODI Repacks),115,true,exact phrase in title|title contains game name|strong title match|very high word match ratio|all main keywords present|edition variant|ml probability 0.89,top_candidate,,
142,Star Wars: Battlefront II,Star Wars: Battlefront II – v06.11.2019,Hydra Library (FitGirl Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|sequel number matches|ml probability 0.94,top_candidate,,
3199,Dead Rising 3,Dead Rising 3 Apocalypse Edition Free Download (Update 6/7),Hydra Library (SteamRip),140,true,exact phrase in title|title contains game name|strong title match|very high word match ratio|all main keywords present|sequel number matches|edition variant|ml probability 0.95,top_candidate,,
215060,Assassin's Creed Mirage,Assassin’s Creed Mirage Free Download (v1.0.6),Hydra Library (SteamRip),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.90,top_candidate,,
2030,TimeShift,TimeShift (v1.2 + MULTi7) - [DODI Repack],Hydra Library (dodi),145,false,exact name match|exact phrase in title|title contains game name|single-word partial match|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.09,broad_candidate,,1
36897,A Way Out,A Way Out – v1.0.62,Hydra Library (FitGirl Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|ml probability 0.95,top_candidate,,
133308,The Medium,"The Medium: Deluxe Edition (Update 4 + Bonus Content + Windows 7 Fix, MULTi10) [FitGirl Repack, Selective Download - from 16.2 GB]",Hydra Library (FitGirl Repacks),115,true,exact phrase in title|title contains game name|strong title match|very high word match ratio|all main keywords present|edition variant|ml probability 0.89,top_candidate,,
11059,Naruto Shippuden: Ultimate Ninja Storm 4,NARUTO SHIPPUDEN: Ultimate Ninja STORM 4 Free Download (v1.09),Hydra Library (SteamRip),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|sequel number matches|ml probability 0.94,top_candidate,,
28204,Call of Duty: WWII,Call of Duty: WWII - Digital Deluxe Edition (Build 7831931 + All DLCs + Multiplayer + Zombies + MULTi12) (Fast Install) (From 69.6 GB) - [DODI Repack],Hydra Library (DODI Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|edition variant|ml probability 0.96,top_candidate,,
1877,Cyberpunk 2077,"Cyberpunk 2077: Ultimate Edition (v2.1 + All DLCs + Bonus Content + REDmod, MULTi19) [FitGirl Repack, Selective Download - from 55.4 GB]",Hydra Library (FitGirl Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|sequel number matches|edition variant|release year major mismatch|ml probability 0.98,top_candidate,,
14746,Batman: The Telltale Series,Batman: The Telltale Series – Shadows Edition (First Season Only),Hydra Library (FitGirl Repacks),115,true,exact phrase in title|title contains game name|strong title match|very high word match ratio|all main keywords present|edition variant|ml probability 0.89,top_candidate,,
